Date,DateTime,kW (Total),kVA (Total),kVAR (Total),PF (Total),Current (Avg),Current ®,Current (Y),Current (B),Voltage L-L,Cumulative kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 04:56,347.28,344.86,22.65,0.97,477.05,474.72,407.24,514.3,409.53,986648.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 05:11,247.19,266.49,-8.22,1.05,340.25,327.74,256.74,437.82,410.93,986728.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 05:26,258.66,203.36,-11.36,0.96,457.39,463.37,400.42,589.78,412.16,986800.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 05:41,269.24,300.5,-16.92,0.98,496.61,491.62,423.07,603.9,412.45,986873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 05:56,304.02,309.01,-16.81,1.03,425.55,393.85,361.64,474.53,414.38,986943.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 06:11,178.56,190.56,-4.93,1.04,264.48,251.83,189.44,365.81,413.81,987012.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 06:26,11.81,12.59,-1.7,1.06,17.32,17.27,12.21,22.28,419.67,980319.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 06:41,17.98,21.74,5.62,0.96,25.62,25.29,19.43,32.52,418.06,980323.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 06:56,20.03,20.72,6.56,0.94,29.28,26.17,26.75,34.86,418.05,980327.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 07:11,64.56,67.52,-1.01,1.02,93.88,113.51,66.74,93.23,415.76,980340.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 07:26,51.8,53.23,-1.21,1.03,73.92,94.12,53.46,74.38,415.97,980355.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 07:41,91.04,112.43,-46.65,1.08,116.03,163.1,109.91,136.66,413.39,980368.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 07:56,186.95,212.31,-22.03,1.04,270.68,284.83,263.14,271.64,412.67,980461.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 08:11,191.79,199.92,-11.32,1.07,295.38,306.3,212.87,266.61,407.41,980508.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 08:26,82.9,85.61,-5.34,1.34,141.8,176.08,144.28,180.26,406.26,980555.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 08:41,261.32,272.08,-6.53,1.03,406.42,472.85,362.43,514.37,403.37,980598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 08:56,190.06,188.59,27.66,0.89,301.21,331.85,209.27,370.35,405.89,980631.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 09:11,52.45,95.62,68.42,1.83,108.75,121.82,76.86,122.13,407.07,980657.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 09:26,139.14,152.71,-21.13,1.18,229.84,246.61,195.53,277.92,405.87,980680.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 09:41,197.16,194.85,0.5,1.13,272.66,323.42,207.64,359.1,420.46,980712.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 09:56,161.64,180.45,-6.42,1.07,244.27,283.6,170.13,265.2,414.62,980747.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 10:11,108.94,128.66,-10.04,0.93,188.96,231.68,136.07,237.06,418.7,980769.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 10:26,91.63,153.63,104.27,0.72,182.11,248.11,118.75,205.45,410.24,980800.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 10:41,90.45,155.8,119.91,0.66,197.51,248.35,101.99,206,415.5,980810.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 10:56,30.15,57.38,23.12,0.74,77.34,147.9,94.13,78.96,423.18,980821.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 11:11,-117.31,138.74,26.73,-1.18,157.26,154.19,221.53,130.54,419.92,980827.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 11:26,-30.51,86.76,-18.52,-1.77,117.1,107.47,158.5,85.17,414.5,980839.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 11:41,65.08,126.56,91.2,0.69,171.03,251.98,79.36,202.19,412.52,980846.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 11:56,-58.85,111.22,42.42,0.5,193.65,208.46,258.47,94.69,413.25,980850.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 12:11,-196.58,207.52,-19.5,-0.97,295.03,232.85,366.93,266.62,419.14,980851.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.86,19.85,17.05,15.02,15.34,17.6,17.86,17.46,22.75,25.11
13-05-2023,13-05-2023 12:26,-229.08,225.6,-19.55,-0.98,333.61,298.36,399.64,282.93,416.59,980851.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.23,21.23,17.82,15.66,15.97,18.26,18.62,18.04,24.53,26.85
13-05-2023,13-05-2023 12:41,-94.64,130.81,57.57,-1.06,147.46,166.03,126.36,104.99,424,980851.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76,7.34,5.09,4.32,4.67,4.61,5.1,4.39,8.8,9.06
13-05-2023,13-05-2023 12:56,-80.92,111.78,1.87,-0.89,154.35,167.32,219.79,77.77,420.43,980851.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.94,0.96,0.96,0.96,0.97,0.96,0.96,0.93,0.94
13-05-2023,13-05-2023 13:11,38.63,114.94,92.37,0.44,155.54,216.62,94.04,158.82,420.53,980857.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,29.68,24.5,21.94,22.22,25.51,26.3,24.97,34.08,37.33
13-05-2023,13-05-2023 13:26,90.07,195.49,169.44,0.8,262.25,227.51,172.99,192.47,415.76,980863.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.93,27.78,25.38,21.82,21.97,25.61,22.1,24.9,30.83,37.28
13-05-2023,13-05-2023 13:41,28,101.65,-3.19,-1.95,140.36,179.8,106.43,137.78,430.92,980875.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.89,31.48,18.64,15.3,15.16,17.85,26.52,17.91,33.16,27.37
13-05-2023,13-05-2023 13:56,64.03,120.42,-6.47,-1.78,164.9,250.05,94.85,193.12,426.74,980881.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.36,29.66,29.31,28.8,29.57,32.81,30.2,32.23,38.01,47.31
13-05-2023,13-05-2023 14:11,13.28,86.45,47.59,1.74,114.23,134.48,135.7,61.77,422.9,980886.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.48,413.21,412.77,413.15,414.91,413.45,411.8,417.39,415.42,414.52
13-05-2023,13-05-2023 14:26,62.64,111.21,-13.9,0.48,151.23,169.05,102.75,176.01,415.1,980890.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979275.2,979269.9,979265.7,979261.2,979252.5,979247.7,979243.3,979238.9,979233.4,979227.9
13-05-2023,13-05-2023 14:41,-14.21,102.62,91.58,-1.83,120.29,139.98,126.04,75.57,416.01,980895.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 14:56,80.99,136.5,117.8,-0.29,185.34,199.09,99.52,218.52,408.89,980901.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 15:11,14.77,76.21,99.46,0.13,89.5,98.19,94.67,74.15,407.65,980907.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 15:26,60.66,99.23,72.59,-1.96,134.55,194.75,65.74,184.95,408.24,980919.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 15:41,80.24,115.76,69.91,0.71,160.85,228.58,65.12,188.19,410.69,980932.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 15:56,159.28,149.14,46.3,0.84,231.85,254.28,111.29,252.37,408.81,980948.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 16:11,-93.09,101.69,-59.92,-0.8,148.87,160.53,202.08,112.93,416.12,980960.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 16:26,29.41,117.21,96.7,0.6,120.64,156.16,94.96,108.42,408.99,980962.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 16:41,42.22,113.45,47.24,0.89,110.52,156.59,56.44,127.77,413.75,980989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 16:56,158.67,182.8,-38.37,1.18,239.74,267.91,168.66,291.56,416.23,981027.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 17:11,164.71,176.96,5.33,0.91,268.34,300.34,191.12,355.71,412.36,981070.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 17:26,244.56,246,94.16,0.93,352.88,374.41,258.85,416.39,414.87,981120.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 17:41,303.95,324.73,53.48,0.95,449.92,498.64,353.16,511.65,417.9,981169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 17:56,132.47,147.04,-5.25,0.93,209.73,233.39,125.57,268.91,423.07,981227.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 18:11,268.19,285.76,8.95,0.96,377.51,407.76,275.01,420.83,422.3,981294.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 18:26,183.61,194.76,105.56,0.97,264.58,271.35,161.47,276.86,421.06,981364.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 18:41,305.03,306.46,-17.03,0.97,435.02,481.64,351.41,518.71,431.36,981438.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 18:56,191.53,219.37,67.73,0.95,258.27,286.13,177.52,283.54,417.63,981509.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 19:11,336.12,361.39,39.52,1.02,476.15,474.22,382.53,498.31,418.57,981584.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 19:26,155.77,155.23,-1.39,1.04,208.41,228.09,144.38,228.94,424.09,981631.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 19:41,145.34,155.02,-16.56,1.06,208.21,250.74,157.98,223.28,426.32,981664.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 19:56,377.46,384.57,-22.69,1.05,531.74,566.62,444.68,593.19,421.8,981727.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 20:11,344.94,367.45,-14.48,1.02,486.08,530.4,394.39,571.74,424.43,981800.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 20:26,392.81,402.53,4.13,0.97,553.37,608.69,437.56,613.83,423.26,981871.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 20:41,292.29,302.7,-2.07,1.06,416.62,461.73,300.4,480.34,427.96,981942.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 20:56,324.73,338.19,0,1.03,475.83,559.15,425.63,584.11,426.28,982014.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 21:11,224.64,215.76,-11.46,1.04,361.37,393.61,267.03,370.31,412.91,982077.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 21:26,248.37,265.26,-13.3,1.05,372.97,366.59,275.91,396.77,410.82,982129.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 21:41,192.38,191.8,-5.45,1.02,281.26,301.75,233.17,325.79,412.76,982162.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 21:56,225.08,236.2,-0.8,1.02,332.71,398.37,245.29,362.05,409.9,982203.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 22:11,255.58,266.22,-20.98,1.03,374.47,390.56,337.86,383.77,409.02,982257.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 22:26,277.49,296.65,-6.2,1.06,385.34,415.89,280.53,406.6,410.5,982324.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 22:41,254.73,271.66,-9.9,0.94,388.83,419.64,284.73,454.96,405.36,982471.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 22:56,197.62,205.36,2.98,0.96,302.26,382.3,229.63,321.62,407.98,982540.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 23:11,345.08,368.17,-12.32,1.02,497.02,525.39,439.21,507.06,404.24,982609.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 23:26,368.03,376.5,31.38,1.02,521.35,549.72,445.47,529.4,408.24,982675.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 23:41,217.06,229.75,90.1,1.07,415.37,438,360.24,456.95,409.86,982742.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2023,13-05-2023 23:56,321.27,340.3,34.29,1.06,480.19,505.13,401.23,553.33,411.12,982809.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 00:11,199.12,205.4,-6.57,1.05,348.57,361.99,226.11,371.41,414.56,982879.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 00:26,16.63,17.57,1.94,0.94,24.04,22.36,20.53,29.57,423.08,979557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 00:41,18.03,18.93,2.07,0.96,25.93,24.31,22.56,30.8,420.98,979561.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 00:56,72.02,72.5,-3.68,0.99,99.97,115.58,80.12,104.02,418.37,979570.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 01:11,71.35,71.92,-0.73,0.97,97.99,112.73,79.71,101.85,423.98,979610.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 01:26,72.85,75.6,-5.69,0.98,99.69,106.18,71.22,93.53,423.24,979627.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 01:41,22.99,19.35,9.32,0.78,39.57,55.75,21.92,41.05,425.02,979639.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 01:56,255.14,276.05,87.31,1.05,356.09,329.58,297.21,391.46,422.75,979650.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 02:11,54.02,67.39,14.68,0.84,98.58,115.14,77.79,120.11,423.12,979690.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 02:26,136.04,150.1,61.76,-0.4,199.75,270.04,194.91,305.85,420.7,979722.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 02:41,107.53,117.49,-14.06,1.07,162.84,179.96,118.29,194.12,422.25,979748.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 02:56,105.63,123.85,-9.85,0.84,154.68,175.88,139.44,153.87,419.16,979769.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 03:11,165.6,182.52,-18.01,1.07,247.01,263.43,178.46,292.97,414.59,979787.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 03:26,-18.35,57.94,-1.28,-0.15,87.75,168.55,73.61,179.37,415.59,979799.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 03:41,-74.71,81.24,-5.94,-1.72,146.41,160.89,206.7,66.31,411.16,979805.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 03:56,-79.78,92.4,-49.95,-0.22,134.71,115.99,177.19,106.29,410.34,979809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 04:11,36.81,70.61,20.19,1.46,98.14,102.03,75.36,117.88,407.12,979811.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 04:26,-108.25,125.63,-4.16,-0.95,163.85,106.81,95.79,91.96,406.83,979812.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 04:41,-39.98,86.19,-13.7,-0.09,120.1,204.91,262.95,168.22,406.77,979813.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 04:56,-130.87,137.24,19.25,-1.02,145.61,178.94,166.25,86.6,416.91,979813.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 05:11,-118.61,174.5,-11.57,-0.92,168.35,181.42,237.36,87.46,418.17,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 05:26,-86.44,100.99,-12.53,-1.04,143.11,160.07,186.23,76,415.05,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 05:41,-104.81,115.72,-14.65,-0.46,164.67,174.69,239.91,82.26,415.21,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 05:56,-279.55,287.78,-15.68,-0.97,380.4,371.2,449.86,292.79,416.18,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,14-05-2023 06:11,-56.07,69.82,22.57,-0.63,130.25,137.71,169.99,99,411.08,979813.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
